mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
VIVO4-FEC-AUG2-F5-k141_61916	6069	288	47.45427582797825	11.475870625066635	VIVO4-FEC-AUG2-F5-bin_33	2352482	177251	75.34637884583177	11721	0.004248253385501435	37	0.0025915421540171828	0.610025325434136	0.15230819053093075	0.017015120099472866	4.005203681480623
VIVO4-FEC-AUG2-F5-k141_86517	5989	115	19.20187009517449	7.265572468444401	VIVO4-FEC-AUG2-F5-bin_7	5748305	77349	13.455966584932428	7534	0.0004571053534978468	14	0.0004066623062116917	0.8896467807691237	0.539951732384663	0.0007531456643646518	1.6476413120114541
VIVO4-FEC-AUG2-F5-k141_49932	13910	1448	104.09777138749101	21.348864979468495	VIVO4-FEC-AUG2-F5-bin_15	4370200	750830	171.80678229829297	25334	0.0026671870223518453	121	0.0019904759181859784	0.7462828446243851	0.12426089758437092	0.016018521971760916	6.00577381245514
VIVO4-FEC-AUG2-F5-k141_38804	6579	75	11.399908800729595	6.7783241517851645	VIVO4-FEC-AUG2-F5-bin_30	2634408	38090	14.45865636606023	6822	0.001995443189990607	22	0.0012693452374172923	0.6361219621708536	0.46880733452496853	0.0027076053293907825	1.356894219275432
VIVO4-FEC-AUG2-F5-k141_82552	13346	76	5.694590139367601	1.8056017515068004	VIVO4-FEC-AUG2-F5-bin_3	6898128	86305	12.511365402323644	5334	0.00022567582248870252	13	0.00014120854659443153	0.6257141107860614	0.14431692252961129	0.0009784614591227723	4.335694662957326
VIVO4-FEC-AUG2-F5-k141_85370	9820	506	51.527494908350306	25.348203140398134	VIVO4-FEC-AUG2-F5-bin_21	3548466	292157	82.33332375172822	31204	0.005013645992373358	122	0.0035011256285342692	0.6983192738099381	0.3078729484653662	0.011371982000971819	2.2682060157958133
VIVO4-FEC-AUG2-F5-k141_22102	16913	2063	121.9771773192219	98.41893557041766	VIVO4-FEC-AUG2-F5-bin_8	5068554	553005	109.1050820411502	127866	0.010027988911731511	1011	0.011793600952362239	1.1760684077507484	0.9020563820601671	0.013074128388102913	1.303763745969822
VIVO4-FEC-AUG2-F5-k141_47428	8769	10217	1165.1271524689246	699.0762914813547	VIVO4-FEC-AUG2-F5-bin_1	34453049	62240344	1806.5264412447211	7990478	0.013490996316243559	2304	0.0076261394576323995	0.565276224147382	0.3869726318534711	0.019707180378895815	1.4607653813653323
VIVO4-FEC-AUG2-F5-k141_79226	8434	2812	333.41237846810526	56.24310753284786	VIVO4-FEC-AUG2-F5-bin_45	296087	55982	189.07280630355268	1594	0.0365948121727441	139	0.05566239179684543	1.5210459759731436	0.2974679893551199	0.18712061058238832	5.113309769130505
VIVO4-FEC-AUG2-F5-k141_40025	33257	4175	125.53748083110322	72.72516130905291	VIVO4-FEC-AUG2-F5-bin_35	2087171	310242	148.64234890193472	59700	0.027580867270852745	1428	0.020572501617208135	0.7458975606234471	0.48926272927126974	0.042047963980108925	1.5245337852209202
VIVO4-FEC-AUG2-F5-k141_13307	12687	111	8.749113265547411	3.957932191557162	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	19	0.0003350241099830967	0.39100536595769875	0.33052623114127844	0.0010136082356498226	1.182978320987085
VIVO4-FEC-AUG2-F5-k141_50012	5078	83	16.345017723513195	8.742683898623335	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	23	0.0010132498322710723	1.1825600297653702	0.730100016679322	0.0013878233243707987	1.6197233293377389
VIVO4-FEC-AUG2-F5-k141_55240	5906	1431	242.2959701997968	104.71252418424785	VIVO4-FEC-AUG2-F5-bin_31	2492417	1001415	401.7846933318141	90864	0.029873171300588062	309	0.020991541506447102	0.7026887535718003	0.26061850021193056	0.08054509364982584	2.6962351214529505
VIVO4-FEC-AUG2-F5-k141_78846	7797	2730	350.13466717968447	162.24188790560473	VIVO4-FEC-AUG2-F5-bin_31	2492417	1001415	401.7846933318141	90864	0.029873171300588062	506	0.02603767955452153	0.8716074799199164	0.40380305820066964	0.06448113511211231	2.1584964804470888
VIVO4-FEC-AUG2-F5-k141_46965	7954	640	80.46266029670606	39.35944373646922	VIVO4-FEC-AUG2-F5-bin_21	3548466	292157	82.33332375172822	31204	0.005013645992373358	158	0.005597973676723775	1.1165474557316737	0.47804997955816214	0.011710017605058166	2.3356291255647434
VIVO4-FEC-AUG2-F5-k141_53116	23683	3192	134.78022210024068	71.92277925131538	VIVO4-FEC-AUG2-F5-bin_19	3596166	603279	167.75616031073093	108686	0.016983660128540783	1079	0.01266907768035138	0.7459568540859568	0.42873405732519415	0.029549968013718824	1.7399057558894828
VIVO4-FEC-AUG2-F5-k141_87301	27460	4652	169.41005098324837	78.2200471694866	VIVO4-FEC-AUG2-F5-bin_14	4376797	961736	219.73511679888284	101109	0.010675128489162931	977	0.008129009418293776	0.7614905456684762	0.35597426714947494	0.022835946776120122	2.1391730131681777
VIVO4-FEC-AUG2-F5-k141_88196	31352	9061	289.00867568257206	226.6897395545278	VIVO4-FEC-AUG2-F5-bin_2	7077875	1269922	179.42136587605742	349117	0.014073296906194207	4918	0.02216258353210898	1.57479684254756	1.2634489680070928	0.017541336526687927	1.2464269491086555
VIVO4-FEC-AUG2-F5-k141_3417	12829	2179	169.8495595915504	143.10973027747522	VIVO4-FEC-AUG2-F5-bin_2	7077875	1269922	179.42136587605742	349117	0.014073296906194207	1247	0.01373316885449955	0.9758316722824946	0.7976181074016239	0.01721772453140222	1.2234321954668652
VIVO4-FEC-AUG2-F5-k141_30556	6413	912	142.2111336348043	117.9311839898377	VIVO4-FEC-AUG2-F5-bin_2	7077875	1269922	179.42136587605742	349117	0.014073296906194207	476	0.010486796111642509	0.7451556079248822	0.6572861789008085	0.01595468830514551	1.133685191998133
VIVO4-FEC-AUG2-F5-k141_95684	11575	57	4.924406047516198	1.8466522678185744	VIVO4-FEC-AUG2-F5-bin_3	6898128	86305	12.511365402323644	5334	0.00022567582248870252	12	0.00015028962388563812	0.6659535887729476	0.14759798059096005	0.0010182363151846736	4.511942413484046
VIVO4-FEC-AUG2-F5-k141_19340	7032	65	9.243458475540386	2.6757379797616907	VIVO4-FEC-AUG2-F5-bin_7	5748305	77349	13.455966584932428	7534	0.0004571053534978468	11	0.0002721284949508374	0.5953299231095512	0.19885141382246732	0.001368501685352819	2.9938430492682153
VIVO4-FEC-AUG2-F5-k141_67819	7356	1101	149.673735725938	72.34625894835355	VIVO4-FEC-AUG2-F5-bin_19	3596166	603279	167.75616031073093	108686	0.016983660128540783	305	0.011529710112207813	0.6788707513542567	0.4312584337549704	0.02673503683584467	1.574162261461936
VIVO4-FEC-AUG2-F5-k141_31704	7278	141	19.373454245671887	12.657323440505632	VIVO4-FEC-AUG2-F5-bin_9	4888570	120617	24.673268460920063	21944	0.0018418768250254508	49	0.0013772164152978854	0.7477244930745329	0.5129974352831908	0.002684645810241953	1.4575599050739219
VIVO4-FEC-AUG2-F5-k141_56053	42395	6286	148.27220191060266	79.5429923122959	VIVO4-FEC-AUG2-F5-bin_19	3596166	603279	167.75616031073093	108686	0.016983660128540783	2192	0.014377592803605304	0.8465544349562187	0.4741583985050696	0.030322341329258522	1.7853831918304988
VIVO4-FEC-AUG2-F5-k141_72347	7486	669	89.36681806037937	68.22853088450509	VIVO4-FEC-AUG2-F5-bin_8	5068554	553005	109.1050820411502	127866	0.010027988911731511	326	0.008591790910164604	0.8567810540868536	0.6253469555045286	0.013739238409232784	1.3700891106051751
VIVO4-FEC-AUG2-F5-k141_68476	5356	74	13.816280806572069	5.6011949215832715	VIVO4-FEC-AUG2-F5-bin_3	6898128	86305	12.511365402323644	5334	0.00022567582248870252	15	0.00040599383786320514	1.799013440544919	0.4476885408960242	0.0009068667182113498	4.018448712009228
VIVO4-FEC-AUG2-F5-k141_28082	11550	142	12.294372294372295	8.005637773079634	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	56	0.001084644563535706	1.2658845493857287	0.6685494225147978	0.0016223850129968489	1.893479385000455
VIVO4-FEC-AUG2-F5-k141_55720	5795	886	152.89042277825712	86.87818068541162	VIVO4-FEC-AUG2-F5-bin_24	3148913	463863	147.30892850961587	60918	0.012338344186655218	229	0.01254935428479852	1.0171019785921942	0.5897686010236677	0.021278437446511176	1.7245780409923475
VIVO4-FEC-AUG2-F5-k141_1345	6708	130	19.37984496124031	6.269949840401277	VIVO4-FEC-AUG2-F5-bin_3	6898128	86305	12.511365402323644	5334	0.00022567582248870252	22	0.00047544291297055443	2.106751656989554	0.5011403343104986	0.0009487221052057197	4.203915575640423
VIVO4-FEC-AUG2-F5-k141_63170	15282	277	18.125899751341446	11.009805774888878	VIVO4-FEC-AUG2-F5-bin_9	4888570	120617	24.673268460920063	21944	0.0018418768250254508	82	0.0010976195120631672	0.5959244924252741	0.44622404981842134	0.0024597946088065255	1.335482685587586
VIVO4-FEC-AUG2-F5-k141_80395	23509	375	15.951337785528946	9.734406135784331	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	119	0.0011323852569773058	1.3216025313278308	0.8129185687725198	0.0013929873181358992	1.6257502068422511
VIVO4-FEC-AUG2-F5-k141_8473	6718	3482	518.309020541828	149.94259229836993	VIVO4-FEC-AUG2-F5-bin_20	3569936	764876	214.25482137494902	30016	0.00480388708830051	335	0.013968326478965173	2.9077133209446027	0.699832990156932	0.019959514163276137	4.154867463868159
VIVO4-FEC-AUG2-F5-k141_6575	12962	1734	133.77565190557013	88.82415596955866	VIVO4-FEC-AUG2-F5-bin_19	3596166	603279	167.75616031073093	108686	0.016983660128540783	741	0.015896681032521773	0.9359985369589233	0.5294837209258467	0.03002298352955043	1.7677569677161205
VIVO4-FEC-AUG2-F5-k141_22827	16445	374	22.74247491638796	3.4545531518563988	VIVO4-FEC-AUG2-F5-bin_44	351402	6976	19.851907501949334	105	0.0017224186726183118	12	0.0020765535697894848	1.2056032617394001	0.17401618214860123	0.011933106129269119	6.928110057660468
VIVO4-FEC-AUG2-F5-k141_74684	13707	810	59.09389363099147	26.104584079709824	VIVO4-FEC-AUG2-F5-bin_21	3548466	292157	82.33332375172822	31204	0.005013645992373358	182	0.0037418668266552733	0.7463364649892144	0.317059762562566	0.011801771364529055	2.3539299309288366
VIVO4-FEC-AUG2-F5-k141_24541	5540	6643	1199.0974729241877	815.4494335290889	VIVO4-FEC-AUG2-F5-bin_1	34453049	62240344	1806.5264412447211	7990478	0.013490996316243559	2066	0.010824127284805236	0.8023223067500705	0.45139080996081804	0.023979503007039066	1.7774449303026667
VIVO4-FEC-AUG2-F5-k141_87708	12544	128	10.204081632653061	5.5957867017774845	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	17	0.00030317562188273827	0.35383511649264276	0.4673031773395112	0.000648777146367381	0.7571853427300149
VIVO4-FEC-AUG2-F5-k141_4152	35232	2967	84.21321525885558	34.66167120799273	VIVO4-FEC-AUG2-F5-bin_21	3548466	292157	82.33332375172822	31204	0.005013645992373358	568	0.0045432892801005485	0.9061846981242184	0.4209920069850838	0.01079186588989449	2.1524985821318112
VIVO4-FEC-AUG2-F5-k141_44998	10490	689	65.68160152526215	22.80340468384472	VIVO4-FEC-AUG2-F5-bin_33	2352482	177251	75.34637884583177	11721	0.004248253385501435	117	0.004741154025531247	1.1160243034730457	0.3026476525235987	0.015665589955836712	3.6875366260639493
VIVO4-FEC-AUG2-F5-k141_674	6851	1802	263.0272952853598	138.45095565525673	VIVO4-FEC-AUG2-F5-bin_19	3596166	603279	167.75616031073093	108686	0.016983660128540783	469	0.01903615115062916	1.1208509241561657	0.8253107092985865	0.02306543576395315	1.3580956984173296
VIVO4-FEC-AUG2-F5-k141_30274	12780	965	75.50860719874804	32.48230624991188	VIVO4-FEC-AUG2-F5-bin_28	2840586	296975	104.54708993144372	23211	0.005813945760101888	191	0.005261318234004499	0.9049479391621115	0.3106954604973893	0.01693400420328545	2.912652594644895
VIVO4-FEC-AUG2-F5-k141_65861	5385	705	130.9192200557103	72.97738036718866	VIVO4-FEC-AUG2-F5-bin_24	3148913	463863	147.30892850961587	60918	0.012338344186655218	199	0.011735638059790115	0.9511517819776034	0.4954036466460682	0.023689042539839077	1.9199531299718833
VIVO4-FEC-AUG2-F5-k141_48233	6639	185	27.86564241602651	3.278310872473707	VIVO4-FEC-AUG2-F5-bin_44	351402	6976	19.851907501949334	105	0.0017224186726183118	6	0.002571842405120355	1.4931575266835695	0.16513833102193315	0.015573867007162446	9.041859133754071
VIVO4-FEC-AUG2-F5-k141_90159	12579	112	8.903728436282693	6.326333362621913	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	27	0.00048017445052782115	0.5604097769609488	0.5283110023337932	0.000908885956201308	1.060757346497348
VIVO4-FEC-AUG2-F5-k141_19569	15826	78	4.928598508783015	3.696448881587261	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	24	0.00033925126939856844	0.39593886765192443	0.3086898052583238	0.0010990038012906505	1.2826431612167666
VIVO4-FEC-AUG2-F5-k141_19317	13321	1168	87.68110502214549	18.068774353804386	VIVO4-FEC-AUG2-F5-bin_11	4649780	581221	124.99967740409224	13086	0.001229943067149631	95	0.0015337492799600088	1.2470083542276822	0.1445505678818084	0.010610468726861572	8.62679664632862
VIVO4-FEC-AUG2-F5-k141_66834	5251	180	34.27918491715864	4.897026416736948	VIVO4-FEC-AUG2-F5-bin_38	983306	24129	24.538648192932822	896	0.001863662073571978	6	0.0011620385691113663	0.6235242888664635	0.1995638218631498	0.005822891936336188	3.1244354966003964
VIVO4-FEC-AUG2-F5-k141_5622	12914	1038	80.37788446647049	15.045091195006014	VIVO4-FEC-AUG2-F5-bin_11	4649780	581221	124.99967740409224	13086	0.001229943067149631	73	0.0012157091150031799	0.9884271455105332	0.12036104018388025	0.010100520177840718	8.21218513898247
VIVO4-FEC-AUG2-F5-k141_29564	6621	51	7.702763932940643	3.7087381899343836	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	13	0.0004392392744268406	0.5126344884519687	0.3097160832678289	0.0014181997582831554	1.6551755499525185
VIVO4-FEC-AUG2-F5-k141_4161	11225	393	35.01113585746103	14.826144266169722	VIVO4-FEC-AUG2-F5-bin_27	2883891	267340	92.70114577839453	27992	0.006906192046820301	83	0.0025639697735178853	0.371256657233905	0.15993485454443207	0.016031338389754058	2.321299245817395
VIVO4-FEC-AUG2-F5-k141_37084	7393	47	6.357365075071013	3.593293303301007	VIVO4-FEC-AUG2-F5-bin_3	6898128	86305	12.511365402323644	5334	0.00022567582248870252	13	0.0002549126555997948	1.1295523498648417	0.28720233066118034	0.0008875716816536617	3.932949803243075
VIVO4-FEC-AUG2-F5-k141_87176	29056	6352	218.6123348017621	109.50746789333203	VIVO4-FEC-AUG2-F5-bin_14	4376797	961736	219.73511679888284	101109	0.010675128489162931	1360	0.010694159998940106	1.0017827897618745	0.49836125189566777	0.021458650644009005	2.0101538511497243
VIVO4-FEC-AUG2-F5-k141_43867	20694	95	4.5907026191166524	1.5038508579864895	VIVO4-FEC-AUG2-F5-bin_3	6898128	86305	12.511365402323644	5334	0.00022567582248870252	19	0.00013309995462875297	0.589783846408341	0.12019878003940244	0.0011073319927633323	4.906737374663899
VIVO4-FEC-AUG2-F5-k141_7919	29689	4065	136.91939775674493	14.593804072275807	VIVO4-FEC-AUG2-F5-bin_11	4649780	581221	124.99967740409224	13086	0.001229943067149631	178	0.0012894129493949788	1.0483517358109657	0.11675073388467828	0.011044152841631039	8.97940167850667
VIVO4-FEC-AUG2-F5-k141_83442	5310	55	10.357815442561206	7.6557766314582825	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	17	0.0007162024483798623	0.8358771565506046	0.6393325792324486	0.001120234556542856	1.3074214950129992
VIVO4-FEC-AUG2-F5-k141_86071	5424	97	17.883480825958703	14.96372885437361	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	41	0.0016910076678463889	1.9735686247682644	1.2496184024088222	0.0013532192424397114	1.5793370367817265
VIVO4-FEC-AUG2-F5-k141_25803	11666	1672	143.32247557003257	103.08074376851154	VIVO4-FEC-AUG2-F5-bin_35	2087171	310242	148.64234890193472	59700	0.027580867270852745	666	0.027352323558033145	0.9917136864995858	0.6934816660931402	0.039442028384294024	1.4300503315200703
VIVO4-FEC-AUG2-F5-k141_83706	5346	38	7.10811821922933	4.264870931537597	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	12	0.0005021502608961602	0.5860576617526522	0.35615863210393167	0.0014099061924452425	1.6454961607715097
VIVO4-FEC-AUG2-F5-k141_88004	10137	143	14.106737693597712	9.992272532965046	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	51	0.0011254912698718759	1.3135565851683073	0.8344529468955035	0.0013487773924930706	1.574152970584213
VIVO4-FEC-AUG2-F5-k141_22817	11963	1398	116.86031931789685	71.37954639417484	VIVO4-FEC-AUG2-F5-bin_24	3148913	463863	147.30892850961587	60918	0.012338344186655218	452	0.011998796015642174	0.9724802480886949	0.4845568229729904	0.024762412676440627	2.0069477963844538
VIVO4-FEC-AUG2-F5-k141_70705	5989	757	126.39839706127901	70.81896005561023	VIVO4-FEC-AUG2-F5-bin_24	3148913	463863	147.30892850961587	60918	0.012338344186655218	237	0.012567050812265399	1.0185362494472754	0.4807513079628937	0.026140440190409994	2.1186343803476246
VIVO4-FEC-AUG2-F5-k141_6540	25366	2489	98.12347236458251	75.85046272058038	VIVO4-FEC-AUG2-F5-bin_8	5068554	553005	109.1050820411502	127866	0.010027988911731511	1117	0.008687945886171337	0.8663697140717328	0.6952055880584237	0.012496944839633853	1.2462064876252474
VIVO4-FEC-AUG2-F5-k141_79096	5713	64	11.202520567127603	9.708851158177257	VIVO4-FEC-AUG2-F5-bin_13	4470114	53528	11.974638678118724	8529	0.0008568273971445742	13	0.0005090501025695977	0.594110440756255	0.8107844770229482	0.0006278488513232718	0.7327600090935626
VIVO4-FEC-AUG2-F5-k141_11440	6187	2980	481.65508323904965	219.07792784436248	VIVO4-FEC-AUG2-F5-bin_31	2492417	1001415	401.7846933318141	90864	0.029873171300588062	554	0.035926006482922185	1.202617764328723	0.5452620059456492	0.06588760282428927	2.2055777795172435
VIVO4-FEC-AUG2-F5-k141_51250	5211	385	73.88217232776819	15.586956187292866	VIVO4-FEC-AUG2-F5-bin_33	2352482	177251	75.34637884583177	11721	0.004248253385501435	50	0.004078708068879834	0.9600905828262902	0.20687067415921545	0.019716221670649684	4.641018291879149
VIVO4-FEC-AUG2-F5-k141_87126	21066	3024	143.5488464824836	103.60849096118082	VIVO4-FEC-AUG2-F5-bin_35	2087171	310242	148.64234890193472	59700	0.027580867270852745	1227	0.027906440870703656	1.0118043278571944	0.6970321158577457	0.040036090498302035	1.4515892522571934
VIVO4-FEC-AUG2-F5-k141_8787	13546	2446	180.56990993651263	106.67911021541052	VIVO4-FEC-AUG2-F5-bin_19	3596166	603279	167.75616031073093	108686	0.016983660128540783	911	0.01870111819357478	1.1011241423836453	0.6359176915936274	0.029408079757474993	1.731551357887524
VIVO4-FEC-AUG2-F5-k141_437	29000	36492	1258.344827586207	556.1465532998443	VIVO4-FEC-AUG2-F5-bin_1	34453049	62240344	1806.5264412447211	7990478	0.013490996316243559	4836	0.0048401701889912606	0.35877040327729925	0.307854089817059	0.01572228646326418	1.1653910574665327
VIVO4-FEC-AUG2-F5-k141_30732	55954	104003	1858.723236944633	1212.8983750899708	VIVO4-FEC-AUG2-F5-bin_1	34453049	62240344	1806.5264412447211	7990478	0.013490996316243559	26614	0.013805474948377146	1.0233102600254176	0.6713980750009214	0.02056227961088241	1.5241483378158525
VIVO4-FEC-AUG2-F5-k141_74530	8231	195	23.690924553517192	14.645298814901537	VIVO4-FEC-AUG2-F5-bin_9	4888570	120617	24.673268460920063	21944	0.0018418768250254508	68	0.0016899524019363945	0.9175165130344929	0.5935694672190753	0.0028471013002976196	1.5457609659963438
VIVO4-FEC-AUG2-F5-k141_7260	16833	2068	122.85391789936435	62.377472821243984	VIVO4-FEC-AUG2-F5-bin_24	3148913	463863	147.30892850961587	60918	0.012338344186655218	525	0.009904604036574524	0.802749857414988	0.4234466535894474	0.023390441163286486	1.8957520400982883
VIVO4-FEC-AUG2-F5-k141_32029	8844	1043	117.9330619629127	95.19013866057806	VIVO4-FEC-AUG2-F5-bin_8	5068554	553005	109.1050820411502	127866	0.010027988911731511	519	0.011578026683739162	1.1545711493751551	0.872462921797502	0.01327050857345937	1.3233469532394986
VIVO4-FEC-AUG2-F5-k141_86093	25961	186	7.164593043411271	2.0095809755909664	VIVO4-FEC-AUG2-F5-bin_3	6898128	86305	12.511365402323644	5334	0.00022567582248870252	23	0.0001284325691067178	0.5691020318011568	0.16062043677644822	0.0007996029128315126	3.543148326717813
VIVO4-FEC-AUG2-F5-k141_27148	6296	62	9.847522236340534	6.965320606192085	VIVO4-FEC-AUG2-F5-bin_30	2634408	38090	14.45865636606023	6822	0.001995443189990607	29	0.001748438021197316	0.8762153841150178	0.4817405179185424	0.0036294186520822395	1.8188534107549932
